id,member_id,loan_amnt,loan_status,dti,fico_range_low,fico_range_high
665748,851179,8000,Charged Off,10.81,760,764
660332,844559,6375,Fully Paid,20.66,675,679
665722,851136,10000,Fully Paid,16.21,765,769
665705,851124,9500,Fully Paid,10.14,755,759
665665,851075,6000,Fully Paid,13.88,700,704
665644,851048,6200,Charged Off,4.06,660,664
663412,848304,25000,Fully Paid,19.73,665,669
665607,851009,15000,Fully Paid,7.85,665,669
665568,850949,25000,Fully Paid,14.4,695,699
600814,771039,10000,Fully Paid,16.49,670,674
665552,850923,22500,Fully Paid,17.48,670,674
665531,850895,12000,Fully Paid,23.36,745,749
656152,839228,6000,Current,20.29,690,694
650298,831865,25000,Fully Paid,3.34,770,774
665520,850880,12000,Fully Paid,21.37,740,744
664456,849605,8125,Fully Paid,23.52,670,674
665497,850851,3500,Fully Paid,24.49,665,669
665503,850858,4200,Fully Paid,4.14,715,719
665482,850829,13000,Fully Paid,10.53,710,714
665472,850812,17000,Fully Paid,17.78,760,764
665470,850810,8400,Fully Paid,13.04,700,704
665402,850723,1000,Charged Off,18.79,670,674
664751,849963,5525,Fully Paid,7.11,660,664
660949,845314,15000,Charged Off,5.79,730,734
665245,850540,8000,Fully Paid,11.27,800,804
665359,850670,1500,Fully Paid,16.98,695,699
658561,842246,15000,Fully Paid,8.64,710,714
665330,850633,7875,Fully Paid,24.6,665,669
665294,850593,9000,Fully Paid,9.68,775,779
625982,802167,4975,Fully Paid,23.16,675,679
664218,849289,20000,Fully Paid,20.26,720,724
665236,850531,12000,Fully Paid,22.72,700,704
661446,845917,18000,Current,24.69,665,669
665272,850568,10000,Fully Paid,11.95,705,709
665251,850546,16000,Fully Paid,8.22,715,719
665270,850565,10000,Fully Paid,14.4,730,734
664845,850083,4000,Fully Paid,6.25,775,779
664561,849732,8050,Fully Paid,7.83,710,714
665071,850340,8000,Fully Paid,6.24,790,794
665198,815713,18000,Charged Off,8.47,740,744
665169,850455,10000,Fully Paid,18.98,765,769
665160,850445,4000,Charged Off,21.32,675,679
665143,844239,7000,Current,5.88,775,779
664618,849798,10000,Fully Paid,15.12,760,764
648333,829437,10000,Fully Paid,8.06,710,714
663899,848925,5000,Fully Paid,15.53,700,704
664737,849946,2600,Fully Paid,1.16,810,814
665074,850344,11000,Fully Paid,19.77,730,734
645689,826182,25000,Fully Paid,8.26,685,689
665019,850286,24000,Fully Paid,23.56,720,724
665020,850287,8500,Fully Paid,10.83,810,814
665015,850277,4500,Fully Paid,1.23,670,674
664913,850167,12000,Fully Paid,9.66,745,749
665009,847982,5000,Fully Paid,27.95,725,729
664207,849300,13050,Fully Paid,4.92,735,739
664914,850168,12000,Fully Paid,20.98,700,704
664886,850135,12500,Fully Paid,19.27,695,699
663317,848194,15000,Fully Paid,12.19,675,679
648247,829327,12500,Fully Paid,12.97,730,734
651301,833147,8000,Fully Paid,16.83,660,664
664660,849849,3000,Fully Paid,10.35,795,799
656081,839131,17425,Current,28.24,750,754
664779,850001,15000,Fully Paid,26.93,730,734
664756,849970,11700,Fully Paid,13.92,690,694
664738,849947,2000,Fully Paid,14.47,725,729
664740,849949,7200,Fully Paid,8.92,675,679
664688,849881,25000,Charged Off,0.58,770,774
664680,849871,12000,Charged Off,18.85,730,734
664666,849855,8775,Fully Paid,11.22,765,769
663454,848353,25000,Fully Paid,12.53,690,694
664592,849765,4200,Charged Off,10.77,700,704
664583,849756,18000,Current,5.95,700,704
664575,849748,25000,Current,8.13,725,729
662106,846736,12000,Fully Paid,24,730,734
654018,836423,16000,Fully Paid,14.67,740,744
651414,833278,14000,Fully Paid,24.19,770,774
647778,828739,22000,Current,19.44,695,699
664538,849702,8000,Current,22.22,765,769
654074,836491,17500,Fully Paid,26.2,725,729
664532,849696,7800,Fully Paid,12.96,685,689
664512,849671,25000,Charged Off,14.86,725,729
655011,837729,12000,Fully Paid,9.89,680,684
664482,849636,25000,Current,14.56,740,744
664424,849567,15000,Fully Paid,5.9,790,794
663995,849044,5200,Fully Paid,11.81,685,689
664288,849391,6000,Fully Paid,9.95,725,729
664404,849545,15000,Fully Paid,8.3,660,664
664384,849520,10000,Fully Paid,10.98,735,739
664402,849543,8000,Fully Paid,2.79,710,714
664395,849535,2000,Fully Paid,12.35,750,754
662970,847792,11700,Fully Paid,12.13,745,749
664146,849225,9000,Fully Paid,1.31,805,809
637553,816678,12000,Fully Paid,18.29,765,769
664271,849370,4000,Fully Paid,6.65,710,714
664276,849375,5500,Fully Paid,19.35,675,679
664231,849324,18000,Fully Paid,7.11,785,789
663839,848849,12000,Fully Paid,13.43,685,689
663606,848574,8000,Fully Paid,5.1,720,724
643213,823176,25000,Charged Off,15.14,680,684
664211,849302,6500,Fully Paid,15.22,725,729
664202,849294,6000,Charged Off,7.51,735,739
664185,849269,13000,Fully Paid,3.97,710,714
664132,849208,15000,Fully Paid,19.86,775,779
662659,847410,6550,Fully Paid,19.05,740,744
663080,847923,5800,Fully Paid,18.56,690,694
664117,849188,10000,Fully Paid,24.38,680,684
655882,838873,4200,Fully Paid,15.1,770,774
664100,849162,20000,Charged Off,18.2,765,769
664050,849108,10000,Fully Paid,14.45,755,759
664046,849104,12000,Fully Paid,23.07,730,734
663059,847889,5000,Current,17.02,720,724
662416,847100,8875,Charged Off,17.32,690,694
664025,849079,8000,Fully Paid,12.16,710,714
664000,849050,14400,Charged Off,4.63,680,684
663996,849045,7000,Charged Off,26,750,754
663969,849011,16725,Fully Paid,20.39,710,714
663981,849027,20000,Fully Paid,13.18,760,764
663913,848940,9000,Fully Paid,17.55,805,809
663895,848918,25000,Fully Paid,6.2,730,734
663901,848923,10000,Current,14.19,675,679
663744,848734,7000,Fully Paid,18.26,735,739
663742,848732,6000,Current,19.06,685,689
663723,848707,6000,Fully Paid,8.66,680,684
663698,846433,12000,Fully Paid,20.49,705,709
663655,848625,8000,Current,28.55,730,734
663040,847876,25000,Fully Paid,21.78,735,739
663626,848595,9000,Fully Paid,22.12,770,774
663385,848274,5000,Charged Off,0.33,670,674
663607,848575,9600,Fully Paid,18.61,670,674
663515,848421,12000,Current,11.75,700,704
661329,845777,3250,Charged Off,14.74,685,689
663592,848558,20000,Fully Paid,19.43,680,684
663381,848268,14675,Fully Paid,24.18,725,729
663508,848412,4200,Fully Paid,10,670,674
647611,828539,15000,Current,18.45,710,714
663524,848422,13225,Fully Paid,22.91,710,714
663493,848397,2250,Charged Off,15,715,719
662445,847135,7200,Fully Paid,29.15,730,734
657244,840614,20000,Fully Paid,16.67,680,684
663451,848348,6400,Fully Paid,22.16,760,764
663422,848319,10000,Fully Paid,9.33,690,694
636225,815044,15000,Fully Paid,8.46,690,694
663413,848305,3700,Fully Paid,12.74,695,699
663397,848287,3000,Fully Paid,0.46,670,674
662956,847775,10000,Current,16.56,675,679
663318,848195,7500,Current,23.63,720,724
663302,848173,2500,Fully Paid,24.36,675,679
656828,840042,15000,Charged Off,12.53,660,664
662664,847417,25000,Charged Off,17.76,760,764
663103,847947,6000,Fully Paid,16.31,675,679
663272,848138,9200,Current,19.15,710,714
663270,848131,12750,Fully Paid,19.68,720,724
663263,848128,20000,Fully Paid,19.98,670,674
663249,848111,18000,Fully Paid,11.81,710,714
663246,848107,17000,Fully Paid,6.58,690,694
658934,842712,25000,Fully Paid,15.91,740,744
663164,831156,22000,Charged Off,19.9,710,714
662383,847061,10000,Current,4.67,675,679
663049,847888,25000,Fully Paid,18.27,695,699
660801,845136,15000,Fully Paid,5.4,675,679
662969,847790,1400,Current,6.26,700,704
662967,847788,10000,Current,13.26,720,724
662943,847760,8375,Current,12.54,720,724
644787,825073,20000,Fully Paid,12.67,695,699
662938,847753,6400,Fully Paid,16.31,745,749
662891,847701,10000,Fully Paid,17.59,725,729
662888,847697,6000,Current,12.83,740,744
662770,847549,12000,Fully Paid,11.9,695,699
662576,847313,13000,Fully Paid,13.92,670,674
662849,847651,20000,Fully Paid,15.79,750,754
650283,831845,18000,Fully Paid,10.44,705,709
662846,847648,9600,Charged Off,2.71,675,679
662813,847604,10000,Fully Paid,18.7,705,709
660772,845102,12000,Fully Paid,8.87,680,684
662771,847550,10000,Fully Paid,9,695,699
662673,847429,25000,Fully Paid,10.84,785,789
662678,847434,12000,Current,2.07,715,719
662688,847444,6625,Current,15.45,725,729
662747,847520,4000,Fully Paid,1.97,695,699
662743,847514,25000,Fully Paid,4.16,730,734
662734,847503,8000,Fully Paid,29.27,720,724
662719,847485,17050,Late (31-120 days),18.59,705,709
662722,847488,3600,Fully Paid,23.69,720,724
658546,842227,8000,Fully Paid,13.34,690,694
662674,847431,8000,Fully Paid,5.93,670,674
662696,826320,2400,Fully Paid,8.33,705,709
622766,798133,20000,Fully Paid,11.37,770,774
662601,847339,13000,Fully Paid,22.73,720,724
662660,847411,20000,Charged Off,10.26,715,719
662662,847413,7000,Fully Paid,15.49,745,749
662657,847408,12000,Fully Paid,15.5,745,749
662625,847370,20400,Fully Paid,8.91,760,764
662638,847387,2500,Current,18.76,755,759
662636,835135,12000,Fully Paid,11.12,700,704
658311,841927,8000,Fully Paid,0.53,815,819
662604,847343,12000,Fully Paid,9.75,665,669
662596,847334,6000,Fully Paid,17.27,760,764
660576,844861,4400,Fully Paid,9.57,665,669
662580,847317,2000,Fully Paid,2.69,700,704
662564,847295,10000,Fully Paid,6.49,670,674
662414,847098,8000,Fully Paid,13.45,705,709
662552,847281,8500,Fully Paid,7.45,750,754
662462,847155,9600,Fully Paid,9.42,775,779
662418,847102,25000,Fully Paid,8.28,740,744
660413,844660,4000,Fully Paid,5,665,669
658208,841739,25000,Fully Paid,21.63,695,699
662361,847036,7000,Fully Paid,18.09,760,764
661850,846406,10000,Fully Paid,2.22,765,769
662367,847043,5500,Charged Off,20.57,720,724
662356,847030,11800,Fully Paid,28.5,745,749
662350,847024,2500,Charged Off,7.95,745,749
662349,847023,14500,Fully Paid,17.63,725,729
661459,845936,6500,Fully Paid,19.88,730,734
662323,846995,1000,Fully Paid,19.5,675,679
662268,846931,6000,Fully Paid,17.51,775,779
662255,846914,8500,Charged Off,18.75,745,749
662247,831043,25000,Fully Paid,4.62,770,774
652178,834135,8800,Fully Paid,5.96,705,709
661062,844015,15000,Fully Paid,10.43,680,684
646473,827140,12000,Fully Paid,9.02,690,694
662208,846862,16750,Fully Paid,20.59,675,679
662157,846795,10000,Fully Paid,22.12,665,669
661548,846036,8000,Fully Paid,4.13,755,759
662180,846824,6000,Fully Paid,28.23,740,744
655993,839011,2375,Charged Off,16.63,715,719
662167,846808,17000,Charged Off,10,750,754
662146,846783,10000,Fully Paid,15.84,690,694
662142,846777,3800,Charged Off,17.18,730,734
662126,846756,20000,Fully Paid,17.17,720,724
662135,846769,25000,Charged Off,24.62,730,734
662034,846641,14125,Charged Off,17.68,730,734
662029,846637,17000,Fully Paid,23.31,770,774
661174,845577,12000,Fully Paid,6.65,740,744
662024,846629,19200,Fully Paid,17.71,700,704
660607,844896,3500,Fully Paid,15.54,715,719
661983,846580,7000,Fully Paid,5.97,705,709
661952,846543,2000,Charged Off,8.19,665,669
657487,840848,4500,Fully Paid,20.71,690,694
661905,846485,7200,Fully Paid,4.01,750,754
661900,814393,12800,Fully Paid,26.14,755,759
661886,846458,6000,Current,6.83,680,684
650887,832606,16000,Current,16.45,690,694
661835,846390,25000,Fully Paid,21.89,720,724
661434,845902,1500,Fully Paid,0,685,689
661805,846352,7200,Fully Paid,24.3,735,739
661768,846309,3600,Current,1.39,720,724
658615,842306,17000,Fully Paid,22.63,775,779
661748,846283,6400,Fully Paid,7.74,695,699
661624,846134,25000,Fully Paid,10.49,720,724
661743,846275,7000,Fully Paid,2.66,685,689
661746,846281,10000,Fully Paid,25.75,765,769
661726,846257,6500,Fully Paid,8.13,695,699
661219,845644,10250,Charged Off,19.34,755,759
655149,837922,1800,Fully Paid,1.97,790,794
661665,846180,1200,Fully Paid,11.5,730,734
657990,841465,7500,Fully Paid,4.11,765,769
661658,846172,5600,Fully Paid,16.95,670,674
661620,846130,5600,Fully Paid,17.45,710,714
654792,837368,5000,Fully Paid,3,765,769
661564,846060,13250,Fully Paid,15.48,675,679
660199,844387,4800,Fully Paid,11.71,735,739
660157,844333,10050,Charged Off,8.49,705,709
649014,830303,18400,Fully Paid,3.68,760,764
660256,844461,1800,Fully Paid,24.15,705,709
661496,845977,13550,Fully Paid,16.3,675,679
661538,846026,6000,Fully Paid,2.9,735,739
654619,837161,10000,Current,8.93,795,799
661495,845976,25000,Fully Paid,25.17,740,744
661521,846006,25000,Charged Off,17.93,685,689
661452,845924,12200,Fully Paid,22.23,670,674
661467,845945,20000,Fully Paid,12.96,735,739
661268,845705,7500,Fully Paid,20.88,690,694
661448,845919,7200,Fully Paid,17.75,715,719
661431,845897,8000,Fully Paid,5.04,675,679
619498,794020,25000,Fully Paid,17.36,675,679
661389,827649,15000,Fully Paid,3.74,770,774
661218,845643,9975,Current,0.39,750,754
661368,845825,5300,Fully Paid,28.33,760,764
661374,845833,8000,Fully Paid,20.02,705,709
658918,842691,12000,Fully Paid,19.49,735,739
661361,845814,9600,Charged Off,18.59,715,719
661328,845776,6000,Fully Paid,10.62,710,714
661323,845769,12000,Fully Paid,6.94,700,704
660822,845161,15000,Charged Off,8.64,705,709
655111,837877,19000,Charged Off,22.32,705,709
661262,845698,18000,Charged Off,7.78,730,734
661230,845655,20000,Fully Paid,15.66,705,709
660797,845133,20000,Fully Paid,11.81,685,689
661225,845650,10000,Fully Paid,13.02,775,779
661137,845531,12000,Fully Paid,20.97,695,699
658843,842599,6000,Fully Paid,5.28,730,734
661180,845586,25000,Fully Paid,2.87,780,784
661153,845553,5375,Fully Paid,24.83,680,684
660470,844728,12000,Fully Paid,16.76,740,744
661158,845559,5000,Fully Paid,5.14,800,804
661138,845532,5000,Fully Paid,15.84,725,729
652036,833981,15000,Fully Paid,9.72,670,674
661111,845498,25000,Current,18.06,750,754
661116,845504,3000,Fully Paid,18.29,665,669
661059,845437,12000,Fully Paid,10.16,745,749
661052,845430,5000,Fully Paid,2.67,730,734
661049,845427,3000,Fully Paid,16.13,705,709
649075,830379,6000,Fully Paid,3.21,695,699
661005,845379,9625,Fully Paid,0.25,720,724
657660,841073,19200,Current,11.41,675,679
660991,845357,14000,Fully Paid,13.8,695,699
660987,845359,12000,Fully Paid,22.95,760,764
659024,842880,2000,Fully Paid,22.03,685,689
657025,840295,13800,Current,16.83,765,769
660912,845272,8400,Charged Off,0.27,710,714
660929,845292,12000,Current,6.6,740,744
660921,845282,10000,Fully Paid,28.4,725,729
657410,840756,4000,Fully Paid,18.85,725,729
658968,842800,5600,Fully Paid,23.87,685,689
660892,845243,6000,Fully Paid,7.1,805,809
660889,845240,8000,Charged Off,19.41,795,799
660817,845145,6000,Fully Paid,5.39,780,784
660869,845219,7750,Fully Paid,21.64,690,694
660862,829072,24250,Charged Off,16.71,720,724
660850,845202,8000,Fully Paid,20.54,695,699
660819,845158,10000,Charged Off,18.99,680,684
660830,845173,6800,Fully Paid,10.1,675,679
660798,845134,25000,Charged Off,4,665,669
658339,841965,14000,Fully Paid,13.36,710,714
655377,838201,16000,Fully Paid,5.92,780,784
660786,845118,18000,Fully Paid,5.28,720,724
641983,821748,13475,Fully Paid,15.11,675,679
660519,844795,2500,Fully Paid,8.76,780,784
660390,844631,2400,Current,7.94,670,674
657058,840336,4000,Fully Paid,7.47,700,704
660734,845052,2300,Charged Off,18,670,674
660724,845039,9000,Fully Paid,12.06,735,739
649668,831106,16000,Fully Paid,14.38,750,754
660629,844925,12500,Fully Paid,11.55,745,749
660683,844984,10000,Fully Paid,20.53,685,689
660681,844986,9000,Fully Paid,5.19,680,684
658710,842430,10000,Fully Paid,15.44,705,709
659863,843954,13000,Fully Paid,25.21,730,734
660615,844908,20000,Charged Off,9.65,710,714
659790,843856,16750,Fully Paid,22.53,685,689
659221,843127,9000,Charged Off,3.85,730,734
651356,833205,11400,Fully Paid,12.38,700,704
660567,844851,11000,Fully Paid,8.87,665,669
660534,844812,7200,Fully Paid,16.15,725,729
660531,844809,5000,Fully Paid,2.1,790,794
660278,844490,7000,Fully Paid,7.29,730,734
660473,844733,1000,Fully Paid,18.67,705,709
660464,844722,4800,Fully Paid,22.9,675,679
643919,824042,7000,Charged Off,14.97,735,739
660438,844688,16000,Charged Off,12.99,680,684
660441,844691,20000,Current,15.38,700,704
646965,827750,15000,Fully Paid,8.33,705,709
543957,701758,12800,Fully Paid,20,745,749
660403,844648,18000,Fully Paid,6.63,680,684
660394,844634,1000,Charged Off,23.34,685,689
660367,844601,13400,Fully Paid,18.84,680,684
660364,844598,2400,Fully Paid,24.88,735,739
660366,844600,9600,Fully Paid,21.13,805,809
660327,844553,3000,Fully Paid,3.25,675,679
660306,844527,6800,Fully Paid,17.72,695,699
659869,843965,24000,Charged Off,13.8,725,729
660294,844511,10000,Fully Paid,10.68,720,724
660257,844462,6000,Fully Paid,20.07,710,714
660249,844452,2000,Fully Paid,23.29,690,694
651473,833345,14500,Current,24.75,705,709
660184,844358,9600,Fully Paid,27.66,745,749
660162,844338,14400,Fully Paid,13.03,700,704
652420,834410,23000,Fully Paid,12.1,720,724
660114,844274,25000,Late (31-120 days),13.92,725,729
659645,843674,6500,Current,10.88,670,674
660063,844213,1200,Fully Paid,0,740,744
659426,843376,12000,Fully Paid,6,775,779
650783,832480,18000,Fully Paid,19.95,705,709
660024,844160,10000,Fully Paid,17.06,725,729
597795,767286,10000,Fully Paid,2.78,730,734
660009,844141,20000,Fully Paid,6.65,740,744
659954,844072,2725,Fully Paid,5.2,755,759
658390,842032,9000,Fully Paid,14.9,760,764
659884,843981,5000,Fully Paid,18.39,725,729
659857,843945,10000,Fully Paid,11.15,740,744
659850,843935,4000,Fully Paid,9.21,770,774
659800,843871,7500,Fully Paid,10.25,695,699
659782,843845,15000,Fully Paid,8.08,720,724
659691,843732,6300,Fully Paid,6.08,690,694
659745,843801,5000,Charged Off,19.1,685,689
656389,839520,25000,Current,7.61,760,764
659704,843749,4000,Fully Paid,4.61,725,729
659702,843747,6000,Fully Paid,23.24,675,679
553429,713075,10200,Fully Paid,17.71,690,694
659698,843740,14000,Fully Paid,17.14,690,694
642720,822581,5000,Fully Paid,9.59,665,669
659649,843678,2000,Fully Paid,1,800,804
659646,843675,25000,Current,1.18,720,724
659611,843638,6300,Current,9.83,690,694
659597,843618,15150,Fully Paid,15.83,680,684
657326,840658,12000,Charged Off,18.52,660,664
659533,843529,15250,Current,20.9,680,684
659493,843469,15600,Current,22.04,695,699
659483,843454,7500,Fully Paid,13.34,660,664
658399,842042,5000,Charged Off,14.49,695,699
659466,843426,9875,Fully Paid,27.48,725,729
658167,841687,8500,Fully Paid,8.76,725,729
658704,842422,15250,Fully Paid,21.26,685,689
649145,830454,12000,Fully Paid,19.83,705,709
656799,840004,24250,Fully Paid,14.65,680,684
659409,843354,12000,Fully Paid,12.32,715,719
657666,841080,24250,Fully Paid,17.41,690,694
659394,843337,3000,Fully Paid,10.83,695,699
659365,843297,4500,Fully Paid,19.15,750,754
644660,824919,12000,Fully Paid,4.2,770,774
658070,841565,11500,Fully Paid,19.44,790,794
659352,843278,10000,Fully Paid,14.55,760,764
659318,843241,8000,Fully Paid,0.72,800,804
658464,842125,7200,Current,18.17,700,704
659310,843230,16000,Fully Paid,15.94,730,734
659299,826874,4800,Fully Paid,19.31,680,684
659280,843198,3600,Charged Off,2.87,665,669
659238,843146,25000,Fully Paid,14.78,680,684
659210,843110,21000,Fully Paid,5.62,740,744
659208,843108,3000,Fully Paid,9.58,700,704
659199,843098,3500,Fully Paid,12.67,670,674
659209,843109,9600,Fully Paid,14.37,700,704
656256,839356,8000,Fully Paid,8.32,680,684
659193,843091,20000,Fully Paid,0.56,755,759
658711,842431,13000,Fully Paid,16.96,755,759
659177,843072,10800,Charged Off,20,690,694
657891,841338,17600,Charged Off,14.21,795,799
659157,839225,2000,Fully Paid,10.59,690,694
648424,829551,10000,Fully Paid,6.62,705,709
659105,842988,25000,Fully Paid,4.14,735,739
